comp gfa{AM,AC,CR}
Fe0Pd80Si20 AM
Fe7Pd73Si20 AM
Fe13Pd67Si20 AM
Fe5.1Pd78.1Si16.8 AM
Fe0Pd80Si20 AM
Fe7Pd73Si20 AM
Fe28Pd2Zr70 AM
Fe84Pr6Zr10 AM
Fe89.7Pr0.3Zr10 AM
Fe88Pr2Zr10 AC
Fe28Rh2Zr70 AM
Fe28Ru2Zr70 AM
Fe25Sc37.5Zr37.5 AM
Fe25Sc75Zr0 AM
Fe90Sc10Zr0 AM
Fe56.7Si15Tb28.3 AM
Fe56.7Si15Tb28.3 AM
Fe61.7Si7.5Tb30.8 AM
Fe65Si2.5Tb32.5 AM
Fe66.7Si0Tb33.3 CR
Fe12Si16Ti72 AM
Fe89.91Si0.09Zr10 AM
Fe89.946Si0.054Zr10 AM
Fe89.964Si0.036Zr10 AM
Fe89.982Si0.018Zr10 AM
Fe90Si0Zr10 AM
Fe0Si15Zr85 AM
Fe10Si15Zr75 AM
Fe20Si65Zr15 AM
Fe22Si10Zr68 AM
Fe89.91V0.09Zr10 AM
Fe89.946V0.054Zr10 AM
Fe89.964V0.036Zr10 AM
Fe89.982V0.018Zr10 AM
Fe90V0Zr10 AM
Ge15Mo0Zr85 AM
Ge15Mo10Zr75 AM
Ge15Mo20Zr65 AM
Ge1Nb80Si19 AM
Ge2Nb80Si18 AM
Ge3Nb80Si17 AM
Ge4Nb80Si16 AM
Ge0Nb77Si23 AM
Ge0Nb80Si20 AM
Ge4Nb76Si20 AM
Ge8Nb76Si16 AM
Ge8Nb78Si14 AM
Ge13Nb77Si10 AM
Ge15Nb75Si10 AM
Ge15Nb76.5Si8.5 AM
Ge13Nb0Zr87 AM
Ge15Nb0Zr85 AM
Ge15Nb10Zr75 AM
Ge15Nb20Zr65 AM
Ge15Nb30Zr55 AM
Ge15Nb40Zr45 AM
Ge15Nb50Zr35 AM
Ge15Nb60Zr25 AM
Ge17Nb0Zr83 AM
Ge15Nb0Zr85 AM
Ge15Nb10Zr75 AM
Ge15Nb20Zr65 AM
Ge15Nb30Zr55 AM
Ge15Nb40Zr45 AM
Ge15Nb60Zr25 AM
Ge0Pd79Si21 AM
Ge0Pd80Si20 AM
Ge0Pd82Si18 AM
Ge0Pd84Si16 AM
Ge0Pd85Si15 AM
Ge2Pd84Si14 AM
Ge3Pd84Si13 AM
Ge4Pd84Si12 AM
Ge7Pd83Si10 AM
Ge0Pd79Si21 AM
Ge21Pd79Si0 AM
Ge15Ta0Zr85 AM
Ge15Ta20Zr65 AM
Ge15Ti0Zr85 AM
Ge15Ti20Zr65 AM
Ge15V0Zr85 AM
Ge15V10Zr75 AM
Ge15V20Zr65 AM
Hf40Nb45Si15 AM
Hf41Nb44Si15 AM
Hf42Nb43Si15 AM
Hf43Nb42Si15 AM
Hf44Nb41Si15 AM
Hf45Nb40Si15 AM
Hf46Nb39Si15 AM
Hf47Nb38Si15 AM
Hf48Nb37Si15 AM
Hf49Nb36Si15 AM
Hf50Nb35Si15 AM
Hf51Nb34Si15 AM
Hf52Nb33Si15 AM
Hf53Nb32Si15 AM
Hf54Nb31Si15 AM
Hf55Nb30Si15 AM
Hf56Nb29Si15 AM
Hf57Nb28Si15 AM
Hf58Nb27Si15 AM
Hf59Nb26Si15 AM
Hf60Nb25Si15 AM
Hf61Nb24Si15 AM
Hf62Nb23Si15 AM
Hf63Nb22Si15 AM
Hf64Nb21Si15 AM
Hf65Nb20Si15 AM
Hf66Nb19Si15 AM
Hf67Nb18Si15 AM
Hf68Nb17Si15 AM
Hf69Nb16Si15 AM
Hf70Nb15Si15 AM
Hf71Nb14Si15 AM
Hf72Nb13Si15 AM
Hf73Nb12Si15 AM
Hf74Nb11Si15 AM
Hf75Nb10Si15 AM
Hf76Nb9Si15 AM
Hf77Nb8Si15 AM
Hf78Nb7Si15 AM
Hf79Nb6Si15 AM
Hf80Nb5Si15 AM
Hf81Nb4Si15 AM
Hf82Nb3Si15 AM
Hf83Nb2Si15 AM
Hf84Nb1Si15 AM
Hf85Nb0Si15 AM
Hf45Nb40Si15 AM
Hf75Nb10Si15 AM
Hf85Nb0Si15 AM
Hf67Ni27P6 AM
Hf67Ni33P0 AM
Hf50Si15V35 AM
Hf51Si15V34 AM
Hf52Si15V33 AM
Hf53Si15V32 AM
Hf54Si15V31 AM
Hf55Si15V30 AM
Hf56Si15V29 AM
Hf57Si15V28 AM
Hf58Si15V27 AM
Hf59Si15V26 AM
Hf60Si15V25 AM
Hf61Si15V24 AM
Hf62Si15V23 AM
Hf63Si15V22 AM
Hf64Si15V21 AM
Hf65Si15V20 AM
Hf66Si15V19 AM
Hf67Si15V18 AM
Hf68Si15V17 AM
Hf69Si15V16 AM
Hf70Si15V15 AM
Hf71Si15V14 AM
Hf72Si15V13 AM
Hf73Si15V12 AM
Hf74Si15V11 AM
Hf75Si15V10 AM
Hf76Si15V9 AM
Hf77Si15V8 AM
Hf78Si15V7 AM
Hf79Si15V6 AM
Hf80Si15V5 AM
Hf81Si15V4 AM
Hf82Si15V3 AM
Hf83Si15V2 AM
Hf84Si15V1 AM
Hf85Si15V0 AM
Hf55Si15V30 AM
Hf85Si15V0 AM
Hf0Si15Zr85 AM
Hf10Si15Zr75 AM
Hf20Si15Zr65 AM
Hf30Si15Zr55 AM
Hf40Si15Zr45 AM
Hf55Si15Zr30 AM
In6Mg70Zn24 AM
Ir1Nb40Ni59 AM
Ir1Ni59Ta40 AM
Ir40P19Pd41 AM
La0Mg80Ni20 AM
La0Mg85Ni15 AM
La0Mg90Ni10 AM
La5Mg75Ni20 AM
La5Mg80Ni15 AM
La5Mg85Ni10 AM
La10Mg50Ni40 AM
La10Mg60Ni30 AM
La10Mg65Ni25 AM
La10Mg70Ni20 AM
La10Mg75Ni15 AM
La10Mg80Ni10 AM
La15Mg50Ni35 AM
La15Mg55Ni30 AM
La15Mg60Ni25 AM
La15Mg65Ni20 AM
La15Mg70Ni15 AM
La15Mg75Ni10 AM
La20Mg40Ni40 AM
La20Mg45Ni35 AM
La20Mg50Ni30 AM
La20Mg55Ni25 AM
La20Mg60Ni20 AM
La20Mg65Ni15 AM
La20Mg70Ni10 AM
La25Mg45Ni30 AM
La30Mg40Ni30 AM
La0Mg80Ni20 AM
La0Mg85Ni15 AM
La0Mg90Ni10 AM
La5Mg75Ni20 AM
La5Mg80Ni15 AM
La5Mg85Ni10 AM
La10Mg50Ni40 AM
La10Mg60Ni30 AM
La10Mg65Ni25 AM
La10Mg70Ni20 AM
La10Mg75Ni15 AM
La10Mg80Ni10 AM
La15Mg50Ni35 AM
La15Mg55Ni30 AM
La15Mg60Ni25 AM
La15Mg65Ni20 AM
La15Mg70Ni15 AM
La15Mg75Ni10 AM
La20Mg35Ni45 AM
La20Mg40Ni40 AM
La20Mg45Ni35 AM
La20Mg50Ni30 AM
La20Mg55Ni25 AM
La20Mg60Ni20 AM
La20Mg65Ni15 AM
La25Mg45Ni30 AM
La25Mg50Ni25 AM
La30Mg30Ni40 AM
La30Mg40Ni30 AM
La30Mg45Ni25 AM
La30Mg50Ni20 AM
La5Mg90Ni5 AC
La30Mg60Ni10 AC
La40Mg10Ni50 AC
La40Mg40Ni20 AC
La50Mg20Ni30 AC
La0Mg70Ni30 CR
La10Mg85Ni5 CR
La15Mg80Ni5 CR
La20Mg70Ni10 CR
La50Mg0Ni50 CR
La9Mg85Ni6 AM
La10Mg50Ni40 AM
La12Mg80Ni8 AM
La15Mg50Ni35 AM
La18Mg70Ni12 AM
La20Mg50Ni30 AM
La24Mg60Ni16 AM
La25Mg50Ni25 AM
La30Mg50Ni20 AM
La30Mg50Ni20 AM
La35Mg50Ni15 AM
La36Mg40Ni24 AM
La40Mg50Ni10 AM
La48Mg20Ni32 AM
La60Mg0Ni40 AM
La0Mg60Zn40 AM
La0Mg65Zn35 AM
La0Mg70Zn30 AM
La0Mg75Zn25 AM
La3Mg72Zn25 AM
La3Mg75Zn22 AM
La4Mg74Zn22 AM
La4Mg76Zn20 AM
La5Mg70Zn25 AM
La5Mg75Zn20 AM
La7Mg71Zn22 AM
La8Mg67Zn25 AM
La8Mg72Zn20 AM
La10Mg65Zn25 AM
La10Mg70Zn20 AM
Mg84Mn6Y10 AM
Mg85Mn0Y15 AM
Mg86Mn2Y12 AM
Mg86Mn4Y10 AM
Mg86.5Mn6Y7.5 AM
Mg87Mn8Y5 AM
Mg88Mn2Y10 AM
Mg88.5Mn4Y7.5 AM
Mg89Mn6Y5 AM
Mg91Mn4Y5 AM
Mg91.5Mn6Y2.5 AM
Mg82Mn8Y10 AC
Mg83Mn2Y15 AC
Mg84.5Mn8Y7.5 AC
Mg87.5Mn10Y2.5 AC
Mg89.5Mn8Y2.5 AC
Mg90.5Mn2Y7.5 AC
Mg93Mn2Y5 AC
Mg95Mn5Y0 AC
Mg77.5Mn10Y12.5 CR
Mg80Mn15Y5 CR
Mg81Mn4Y15 CR
Mg82.5Mn10Y7.5 CR
Mg85Mn15Y0 CR
Mg90Mn0Y10 CR
Mg90Mn10Y0 CR
Mg92.5Mn7.5Y0 CR
Mg93.5Mn4Y2.5 CR
Mg95.5Mn2Y2.5 CR
Mg0Nd60Ni40 AM
Mg0Nd70Ni30 AM
Mg10Nd40Ni50 AM
Mg10Nd50Ni40 AM
Mg10Nd60Ni30 AM
Mg20Nd30Ni50 AM
Mg20Nd40Ni40 AM
Mg20Nd50Ni30 AM
Mg20Nd60Ni20 AM
Mg30Nd40Ni30 AM
Mg30Nd50Ni20 AM
Mg35Nd25Ni40 AM
Mg40Nd20Ni40 AM
Mg40Nd25Ni35 AM
Mg40Nd30Ni30 AM
Mg40Nd35Ni25 AM
Mg45Nd15Ni40 AM
Mg45Nd20Ni35 AM
Mg45Nd25Ni30 AM
Mg45Nd30Ni25 AM
Mg45Nd35Ni20 AM
Mg50Nd15Ni35 AM
Mg50Nd20Ni30 AM
Mg50Nd25Ni25 AM
Mg50Nd30Ni20 AM
Mg50Nd35Ni15 AM
Mg55Nd10Ni35 AM
Mg55Nd15Ni30 AM
Mg55Nd20Ni25 AM
Mg55Nd25Ni20 AM
Mg55Nd30Ni15 AM
Mg55Nd35Ni10 AM
Mg60Nd10Ni30 AM
Mg60Nd15Ni25 AM
Mg60Nd20Ni20 AM
Mg60Nd25Ni15 AM
Mg60Nd30Ni10 AM
Mg65Nd5Ni30 AM
Mg65Nd10Ni25 AM
Mg65Nd15Ni20 AM
Mg65Nd20Ni15 AM
Mg65Nd25Ni10 AM
Mg70Nd10Ni20 AM
Mg70Nd15Ni15 AM
Mg70Nd20Ni10 AM
Mg75Nd5Ni20 AM
Mg75Nd10Ni15 AM
Mg75Nd15Ni10 AM
Mg75Nd20Ni5 AM
Mg80Nd0Ni20 AM
Mg80Nd10Ni10 AM
Mg83Nd5Ni12 AM
Mg85Nd5Ni10 AM
Mg85Nd10Ni5 AM
Mg88Nd5Ni7 AM
Mg90Nd7.5Ni2.5 AM
Mg0Nd30Ni70 AC
Mg10Nd30Ni60 AC
Mg50Nd10Ni40 AC
Mg50Nd40Ni10 AC
Mg80Nd15Ni5 AC
Mg90Nd0Ni10 AC
Mg90Nd5Ni5 AC
Mg92.5Nd7.5Ni0 AC
Mg0Nd40Ni60 CR
Mg0Nd50Ni50 CR
Mg0Nd80Ni20 CR
Mg10Nd70Ni20 CR
Mg20Nd70Ni10 CR
Mg30Nd20Ni50 CR
Mg30Nd60Ni10 CR
Mg40Nd50Ni10 CR
Mg70Nd0Ni30 CR
Mg85Nd15Ni0 CR
Mg90Nd10Ni0 CR
Mg95Nd5Ni0 CR
Mg97.5Nd2.5Ni0 CR
Mg30Ni40Y30 AM
Mg40Ni30Y30 AM
Mg50Ni20Y30 AM
Mg50Ni30Y20 AM
Mg60Ni20Y20 AM
Mg60Ni25Y15 AM
Mg60Ni30Y10 AM
Mg65Ni15Y20 AM
Mg65Ni20Y15 AM
Mg65Ni25Y10 AM
Mg65Ni30Y5 AM
Mg70Ni15Y15 AM
Mg70Ni20Y10 AM
Mg75Ni10Y15 AM
Mg75Ni15Y10 AM
Mg75Ni20Y5 AM
Mg80Ni10Y10 AM
Mg80Ni15Y5 AM
Mg80Ni20Y0 AM
Mg85Ni10Y5 AM
Mg20Ni40Y40 AM
Mg30Ni40Y30 AM
Mg40Ni30Y30 AM
Mg50Ni20Y30 AM
Mg50Ni30Y20 AM
Mg60Ni20Y20 AM
Mg60Ni25Y15 AM
Mg60Ni30Y10 AM
Mg65Ni15Y20 AM
Mg65Ni20Y15 AM
Mg65Ni25Y10 AM
Mg65Ni30Y5 AM
Mg70Ni15Y15 AM
Mg70Ni20Y10 AM
Mg75Ni10Y15 AM
Mg75Ni15Y10 AM
Mg75Ni20Y5 AM
Mg80Ni10Y10 AM
Mg80Ni15Y5 AM
Mg85Ni5Y10 AM
Mg85Ni10Y5 AM
Mg50Ni40Y10 AC
Mg70Ni10Y20 AC
Mg80Ni5Y15 AC
Mg40Ni40Y20 CR
Mg90Ni5Y5 CR
Mg70Sn6Zn24 AM
Mn0Ni33Zr67 AM
Mn33Ni0.05Zr66.95 AM
Mn33Ni0.1Zr66.9 AM
Mn33Ni0.15Zr66.85 AM
Mn33Ni0.2Zr66.8 AM
Mn15Ni28.05Zr56.95 AM
Mn5Ni31.35Zr63.65 AM
Mn10Ni29.7Zr60.3 AM
Mn15Ni28.05Zr56.95 AM
Mn20Ni26.4Zr53.6 AM
Mn25Ni24.75Zr50.25 AM
Mn30Ni23.1Zr46.9 AM
Mn74P3Si23 AM
Mn74P13Si13 AM
Mn0Pd80Si20 AM
Mn1Pd79Si20 AM
Mn2Pd78Si20 AM
Mn3Pd77Si20 AM
Mn4Pd76Si20 AM
Mn5Pd75Si20 AM
Mn6Pd74Si20 AM
Mn7Pd73Si20 AM
Mo0Nb80Si20 AM
Mo5Nb75Si20 AM
Mo10Nb70Si20 AM
Mo15Nb65Si20 AM
Mo20Nb60Si20 AM
Mo25Nb55Si20 AM
Mo30Nb50Si20 AM
Mo35Nb45Si20 CR
Mo9Ni72P19 AM
Mo13Ni68P19 AM
Mo5Ni75P20 AM
Mo7Ni73P20 AM
Mo9Ni72P19 AM
Mo12Ni69P19 AM
Mo48P20Rh32 AM
Mo16P20Ru64 AM
Mo32P20Ru48 AM
Mo48P20Ru32 AM
Mo64P20Ru16 AM
Mo0Si15Zr85 AM
Mo5Si15Zr80 AM
Mo10Si15Zr75 AM
Mo15Si15Zr70 AM
Mo20Si15Zr65 AM
Nb40Ni59Pd1 AM
Nb40Ni57Pt3 AM
Nb40Ni59Pt1 AM
Nb0Ni60Ta40 AM
Nb0Ni65Ta35 AM
Nb0Ni70Ta30 AM
Nb0Ni80Ta20 AM
Nb0Ni90Ta10 AM
Nb10Ni60Ta30 AM
Nb15Ni60Ta25 AM
Nb20Ni60Ta20 AM
Nb25Ni60Ta15 AM
Nb30Ni60Ta10 AM
Nb35Ni60Ta5 AM
Nb40Ni60Ta0 AM
Nb40Ni60Ta0 AM
Nb50Ni50Ta0 AM
Nb60Ni40Ta0 AM
Nb0Ni50Ta50 AM
Nb0Ni60Ta40 AM
Nb0Ni70Ta30 AM
Nb40Ni60Ta0 AM
Nb50Ni50Ta0 AM
Nb60Ni40Ta0 AM
Nb70Si20Ta10 AM
Nb75Si20Ta5 AM
Nb80Si20Ta0 AM
Nb65Si20Ta15 CR
Nb0Si15Ti85 AM
Nb0Si20Ti80 AM
Nb5Si15Ti80 AM
Nb10Si15Ti75 AM
Nb15Si15Ti70 AM
Nb15Si17.5Ti67.5 AM
Nb25Si15Ti60 AM
Nb25Si17.5Ti57.5 AM
Nb30Si15Ti55 AM
Nb30Si17.5Ti52.5 AM
Nb35Si15Ti50 AM
Nb30Si12Ti58 AC
Nb0Si5Ti95 CR
Nb0Si10Ti90 CR
Nb0Si25Ti75 CR
Nb10Si10Ti80 CR
Nb20Si10Ti70 CR
Nb30Si10Ti60 CR
Nb30Si20Ti50 CR
Nb45Si15Ti40 CR
Nb50Si15Ti35 CR
Nb0Si13Ti87 AM
Nb5Si15Ti80 AM
Nb10Si15Ti75 AM
Nb15Si15Ti70 AM
Nb20Si15Ti65 AM
Nb25Si15Ti60 AM
Nb30Si14Ti56 AM
Nb30Si14Ti56 AM
Nb30Si15Ti55 AM
Nb30Si15Ti55 AM
Nb30Si16Ti54 AM
Nb30Si18Ti52 AM
Nb35Si15Ti50 AM
Nb40Si15Ti45 AM
Nb45Si15Ti40 AM
Nb50Si15Ti35 AM
Nb52Si18Ti30 AM
Nb54Si16Ti30 AM
Nb55Si15Ti30 AM
Nb56Si14Ti30 AM
Nb60Si15Ti25 AM
Nb65Si15Ti20 AM
Nb68Si17Ti15 AM
Nb70Si15Ti15 AM
Nb75Si15Ti10 AM
Nb80Si15Ti5 AM
Nb80Si20Ti0 AM
Nb85Si15Ti0 AM
Nb30Si13Ti57 AC
Nb0Si5Ti95 CR
Nb0Si10Ti90 CR
Nb0Si25Ti75 CR
Nb10Si10Ti80 CR
Nb20Si10Ti70 CR
Nb30Si10Ti60 CR
Nb30Si20Ti50 CR
Nb47Si13Ti40 CR
Nb47Si25Ti28 CR
Nb50Si13Ti37 CR
Nb50Si25Ti25 CR
Nb0Si13Ti87 AM
Nb0Si15Ti85 AM
Nb0Si22Ti78 AM
Nb15Si15Ti70 AM
Nb30Si15Ti55 AM
Nb35Si15Ti50 AM
Nb40Si15Ti45 AM
Nb0Si15Ti85 AM
Nb5Si15Ti80 AM
Nb10Si15Ti75 AM
Nb30Si15Ti55 AM
Nb60Si20V20 AM
Nb65Si20V15 AM
Nb70Si20V10 AM
Nb75Si20V5 AM
Nb80Si20V0 AM
Nb55Si20V25 CR
Nb70Si20W10 AM
Nb75Si20W5 AM
Nb80Si20W0 AM
Nb65Si20W15 CR
Nb55Si20Zr25 AM
Nb55Si20Zr25 AM
Nb60Si20Zr20 AM
Nb65Si20Zr15 AM
Nb65Si20Zr15 AM
Nb70Si20Zr10 AM
Nb70Si20Zr10 AM
Nb75Si20Zr5 AM
Nb75Si20Zr5 AM
Nb79Si20Zr1 AM
Nb80Si20Zr0 AM
Nb50Si20Zr30 CR
Nb0Si13Zr87 AM
Nb0Si15Zr85 AM
Nb0Si17Zr83 AM
Nb10Si15Zr75 AM
Nb20Si15Zr65 AM
Nb30Si13Zr57 AM
Nb30Si15Zr55 AM
Nb30Si17Zr53 AM
Nb40Si9Zr51 AM
Nb40Si11Zr49 AM
Nb40Si13Zr47 AM
Nb40Si15Zr45 AM
Nb40Si15Zr45 AM
Nb40Si17Zr43 AM
Nb50Si15Zr35 AM
Nb60Si15Zr25 AM
Nb70Si15Zr15 AM
Nb30Si9Zr61 AC
Nb30Si11Zr59 AC
Nb40Si7Zr53 AC
Nb30Si5Zr65 CR
Nb30Si7Zr63 CR
Nb40Si5Zr55 CR
Nb0Si15Zr85 AM
Nb10Si15Zr75 AM
Nb20Si15Zr65 AM
Nb30Si15Zr55 AM
Nb40Si15Zr45 AM
Nb50Si15Zr35 AM
Nb60Si15Zr25 AM
Nb70Si15Zr15 AM
Ni55P10Pd35 AM
Ni63P20Pd17 AM
Ni40P20Pd40 AM
Ni80P20Pd0 AM
Ni40P20Pd40 AM
Ni41P18Pd41 AM
Ni41P18Pd41 AM
Ni41P18Pd41 AM
Ni32P20Pd48 AM
Ni36.5P27Pd36.5 AM
Ni37.5P25Pd37.5 AM
Ni40P20Pd40 AM
Ni64P20Pd16 AM
Ni0P19Pd81 AM
Ni5P19Pd76 AM
Ni10P19Pd71 AM
Ni20P19Pd61 AM
Ni34P18Pd48 AM
Ni20P0Pd80 AM
Ni40P20Pd40 AM
Ni42.5P15Pd42.5 AM
Ni45P10Pd45 AM
Ni50P0Pd50 AM
Ni37P26Pd37 AM
Ni38.5P23Pd38.5 AM
Ni40P20Pd40 AM
Ni41.5P17Pd41.5 AM
Ni43P14Pd43 AM
Ni40P20Pd40 AM
Ni8P20Pd72 AM
Ni24P20Pd56 AM
Ni40P20Pd40 AM
Ni56P20Pd24 AM
Ni72P20Pd8 AM
Ni40P20Pd40 AM
Ni60P20Pd20 AM
Ni40P20Pd40 AM
Ni15P25Pt60 AM
Ni16P20Pt64 AM
Ni22.5P25Pt52.5 AM
Ni24P20Pt56 AM
Ni30P25Pt45 AM
Ni37.5P25Pt37.5 AM
Ni40P20Pt40 AM
Ni45P25Pt30 AM
Ni48P20Pt32 AM
Ni52.5P25Pt22.5 AM
Ni56P20Pt24 AM
Ni64P20Pt16 AM
Ni32P20Pt48 CR
Ni60P25Pt15 CR
Ni72P20Pt8 CR
Ni60P0Ta40 AM
Ni62P18Ta20 AM
Ni65P0Ta35 AM
Ni65P5Ta30 AM
Ni70P0Ta30 AM
Ni72P18Ta10 AM
Ni75P5Ta20 AM
Ni80P0Ta20 AM
Ni85P5Ta10 AM
Ni90P0Ta10 AM
Ni20P20Ti60 AM
Ni65P20Ti15 AM
Ni67P20Ti13 AM
Ni70P20Ti10 AM
Ni75P20Ti5 AM
Ni76P20Ti4 AM
Ni77P20Ti3 AM
Ni80P20Ti0 AM
Ni75P18W7 AM
Ni77P18W5 AM
Ni80P18W2 AM
Ni49P2Zr49 AM
Ni24P1Zr75 AM
Ni24P2Zr74 AM
Ni24P4Zr72 AM
Ni24P6Zr70 AM
Ni24P8Zr68 AM
Ni1.7Pd81.8Si16.5 AM
Ni4.2Pd79.3Si16.5 AM
Ni6.7Pd76.8Si16.5 AM
Ni10Pd73.5Si16.5 AM
Ni12.5Pd71Si16.5 AM
Ni15Pd68.5Si16.5 AM
Ni20.9Pd62.6Si16.5 AM
Ni26.7Pd56.8Si16.5 AM
Ni29.2Pd54.3Si16.5 AM
Ni35Pd48.5Si16.5 AM
Ni40Pd43.5Si16.5 AM
Ni43.4Pd40.1Si16.5 AM
Ni50.1Pd33.4Si16.5 AM
Ni58.5Pd25Si16.5 CR
Ni20Pd60Si20 AM
Ni11.7Pd71.8Si16.5 AM
Ni19.2Pd64.3Si16.5 AM
Ni8.2Pd73.8Si18 AM
Ni16.4Pd65.6Si18 AM
Ni32.8Pd49.2Si18 AM
Ni49.2Pd32.8Si18 AM
Ni16.4Pd65.6Si18 AM
Ni32.8Pd49.2Si18 AM
Ni49.2Pd32.8Si18 AM
Ni59Pd1Ta40 AM
Ni59Pd1Zr40 AM
Ni59Ru1Ta40 AM
Ni0Si20Ti80 AM
Ni5Si15Ti80 AM
Ni10Si10Ti80 AM
Ni10Si15Ti75 AM
Ni15Si10Ti75 AM
Ni15Si15Ti70 AM
Ni16Si20Ti64 AM
Ni20Si5Ti75 AM
Ni20Si10Ti70 AM
Ni20Si15Ti65 AM
Ni25Si5Ti70 AM
Ni25Si10Ti65 AM
Ni25Si15Ti60 AM
Ni30Si0Ti70 AM
Ni30Si5Ti65 AM
Ni30Si10Ti60 AM
Ni30Si15Ti55 AM
Ni30Si20Ti50 AM
Ni32Si20Ti48 AM
Ni35Si0Ti65 AM
Ni35Si5Ti60 AM
Ni35Si10Ti55 AM
Ni35Si15Ti50 AM
Ni35Si20Ti45 AM
Ni40Si0Ti60 AM
Ni40Si5Ti55 AM
Ni40Si10Ti50 AM
Ni40Si15Ti45 AM
Ni40Si20Ti40 AM
Ni45Si15Ti40 AM
Ni48Si20Ti32 AM
Ni50Si10Ti40 AM
Ni55Si5Ti40 AM
Ni64Si20Ti16 AM
Ni15Si5Ti80 AC
Ni25Si0Ti75 AC
Ni45Si5Ti50 AC
Ni45Si10Ti45 AC
Ni50Si5Ti45 AC
Ni60Si0Ti40 AC
Ni0Si15Ti85 CR
Ni0Si25Ti75 CR
Ni5Si10Ti85 CR
Ni5Si20Ti75 CR
Ni10Si5Ti85 CR
Ni10Si20Ti70 CR
Ni15Si0Ti85 CR
Ni15Si20Ti65 CR
Ni20Si0Ti80 CR
Ni20Si20Ti60 CR
Ni25Si20Ti55 CR
Ni30Si30Ti40 CR
Ni30Si40Ti30 CR
Ni40Si30Ti30 CR
Ni45Si0Ti55 CR
Ni50Si0Ti50 CR
Ni50Si20Ti30 CR
Ni50Si30Ti20 CR
Ni55Si0Ti45 CR
Ni28Si16Ti56 AM
Ni30Si0Ti70 AM
Ni30Si10Ti60 AM
Ni32Si4Ti64 AM
Ni33Si0Ti67 AM
Ni40Si0Ti60 AM
Ni24Si1Zr75 AM
Ni24Si2Zr74 AM
Ni24Si4Zr72 AM
Ni24Si6Zr70 AM
Ni24Si8Zr68 AM
Ni33Ti67Zr0 AM
Ni50Ti0Zr50 AM
Ni50Ti30Zr20 AM
Ni60Ti40Zr0 AM
Ni63Ti0Zr37 AM
Ni33Ti0Zr67 AM
Ni33Ti0.05Zr66.95 AM
Ni33Ti0.1Zr66.9 AM
Ni33Ti0.15Zr66.85 AM
Ni33Ti0.2Zr66.8 AM
Ni28.05Ti15Zr56.95 AM
Ni24.75Ti25Zr50.25 AM
Ni26.4Ti20Zr53.6 AM
Ni28.05Ti15Zr56.95 AM
Ni29.7Ti10Zr60.3 AM
Ni31.35Ti5Zr63.65 AM
Ni30Ti0Zr70 AM
Ni35Ti65Zr0 AM
Ni50Ti0Zr50 AM
Ni60Ti40Zr0 AM
Ni70Ti0Zr30 AM
Ni20V30Zr50 AM
Ni22V20Zr58 AM
Ni25V10Zr65 AM
Ni28V0Zr72 AM
Ni37V25Zr38 AM
Ni40V20Zr40 AM
Ni45V10Zr45 AM
Ni47V30Zr23 AM
Ni50V0Zr50 AM
Ni54V20Zr26 AM
Ni60V10Zr30 AM
Ni67V0Zr33 AM
Ni46V30Zr24 AM
Ni50V25Zr25 AM
Ni54V20Zr26 AM
Ni60V10Zr30 AM
Ni67V0Zr33 AM
Ni33V0Zr67 AM
Ni33V0.05Zr66.95 AM
Ni33V0.1Zr66.9 AM
Ni33V0.15Zr66.85 AM
Ni33V0.2Zr66.8 AM
Ni28.05V15Zr56.95 AM
Ni24.75V25Zr50.25 AM
Ni26.4V20Zr53.6 AM
Ni28.05V15Zr56.95 AM
Ni29.7V10Zr60.3 AM
Ni31.35V5Zr63.65 AM
Ni24V25Zr51 AM
Ni29V20Zr51 AM
Ni30V10Zr60 AM
Ni31V5Zr64 AM
Ni45V25Zr30 AM
Ni48V20Zr32 AM
Ni50.5V25Zr24.5 AM
Ni53V20Zr27 AM
Ni55V10Zr35 AM
Ni60V10Zr30 AM
P19Pd61Ti20 AM
P19Pd65Ti16 AM
P19Pd73Ti8 AM
P19Pd79Ti2 AM
P19Pd81Ti0 AM
Pd79.3Rh4.2Si16.5 AM
Pd81.8Rh1.7Si16.5 AM
Pd76.8Rh6.7Si16.5 CR
Pd58.8Si20.6U20.6 AM
Ru0Si15Zr85 AM
Ru10Si15Zr75 AM
Si6Sn9Zr85 AM
Si13Sn0Zr87 AM
Si15Sn0Zr85 AM
Si17Sn0Zr83 AM
Si15Ta0Ti85 AM
Si15Ta10Ti75 AM
Si15Ta20Ti65 AM
Si15Ta30Ti55 AM
Si15Ta40Ti45 AM
Si15Ta0Zr85 AM
Si15Ta10Zr75 AM
Si15Ta20Zr65 AM
Si15Ta30Zr55 AM
Si15Ta40Zr45 AM
Si15Ti55V30 AM
Si15Ti60V25 AM
Si15Ti65V20 AM
Si15Ti70V15 AM
Si15Ti75V10 AM
Si15Ti80V5 AM
Si15Ti85V0 AM
Si20Ti70V10 AM
Si20Ti75V5 AM
Si20Ti80V0 AM
Si5Ti95V0 CR
Si10Ti70V20 CR
Si10Ti85V5 CR
Si10Ti90V0 CR
Si15Ti50V35 CR
Si20Ti60V20 CR
Si25Ti75V0 CR
Si15Ti45V40 AM
Si15Ti55V30 AM
Si15Ti60V25 AM
Si15Ti75V10 AM
Si15Ti80V5 AM
Si15Ti85V0 AM
Si15Ti0Zr85 AM
Si15Ti5Zr80 AM
Si15Ti10Zr75 AM
